place_coordinates_id,place_id,latitude,longitude,ym_geocode
2727,131852,55.066045,67.892855,"Россия, Курганская область, Петухово"
2541,131869,43.747195,44.657058,"Россия, Республика Северная Осетия — Алания, Моздок"
2540,132005,49.584135,42.734008,"Россия, Волгоградская область, Серафимович"
2539,132296,44.613517,33.610017,"Россия, Севастополь, Инкерман"
2726,132337,52.144916,93.917309,"Россия, Республика Тыва, Пий-Хемский район, Туран"
2725,133108,51.996094,84.983959,"Россия, Алтайский край, Белокуриха"
2076,133115,64.413695,40.820749,"Россия, Архангельская область, Новодвинск"
2442,133586,44.609764,40.100516,"Россия, Республика Адыгея, Майкоп"
2075,133620,52.126879,35.074020,"Россия, Курская область, Дмитриев"
2385,134014,52.091789,35.853892,"Россия, Курская область, Фатеж"
2724,134156,54.836378,38.150803,"Россия, Московская область, Кашира"
2723,135004,60.106392,32.315841,"Россия, Ленинградская область, Волховский район, Новая Ладога"
2722,135137,69.701761,170.299935,"Россия, Чукотский автономный округ, Чаунский район, Певек"
2721,135183,57.785670,36.693871,"Россия, Тверская область, Бежецк"
2339,135277,55.756670,52.054460,"Россия, Республика Татарстан, Елабуга"
2538,135309,57.491737,42.137491,"Россия, Ивановская область, Заволжск"
2379,135322,51.833507,107.584125,"Россия, Республика Бурятия, Улан-Удэ"
2720,135486,56.087042,63.629747,"Россия, Курганская область, Шадринск"
2537,135767,63.751722,121.627326,"Россия, Республика Саха (Якутия), Вилюйск"
2074,135816,56.909652,60.818092,"Россия, Свердловская область, Берёзовский"
2719,135845,53.597306,34.339656,"Россия, Брянская область, Дятьково"
2718,135980,66.036849,60.115358,"Россия, Республика Коми, городской округ Инта, город Инта"
2717,136273,55.268179,31.506316,"Россия, Смоленская область, Демидов"
2716,136741,52.720548,58.666429,"Россия, Республика Башкортостан, Сибай"
2425,136758,56.634407,47.899878,"Россия, Республика Марий Эл, Йошкар-Ола"
2323,136789,50.092934,118.032331,"Россия, Забайкальский край, Краснокаменск"
2715,137089,55.862333,48.371574,"Россия, Республика Марий Эл, Волжск"
2693,137105,56.091311,49.876989,"Россия, Республика Татарстан, Арск"
2714,137159,55.973849,48.017063,"Россия, Республика Марий Эл, Звенигово"
2500,137371,51.534705,92.919972,"Россия, Республика Тыва, Улуг-Хемский район, Шагонар"
2713,137375,59.376655,28.223117,"Россия, Ленинградская область, Кингисеппский район, Ивангород"
2712,137386,53.146143,140.711046,"Россия, Хабаровский край, Николаевск-на-Амуре"
2073,137457,54.002087,37.517635,"Россия, Тульская область, Щёкино"
2711,137472,51.999543,127.676114,"Россия, Амурская область, Шимановск"
2499,137625,51.285526,106.529323,"Россия, Республика Бурятия, Селенгинский район, Гусиноозёрск"
2710,137656,54.832479,37.620977,"Россия, Московская область, Пущино"
2709,137909,57.051806,53.987392,"Россия, Удмуртская Республика, Воткинск"
2708,138263,53.455430,34.415887,"Россия, Брянская область, Фокино"
2692,138265,62.205954,34.268168,"Россия, Республика Карелия, Кондопога"
2072,138438,52.315289,45.390362,"Россия, Саратовская область, Петровск"
2691,138482,51.849627,116.033517,"Россия, Забайкальский край, Шилка"
2477,138527,62.541028,113.978692,"Россия, Республика Саха (Якутия), Мирный"
2071,138796,62.764516,40.336054,"Россия, Архангельская область, Мирный"
2707,138838,54.990628,57.278424,"Россия, Челябинская область, Аша"
2417,138954,54.193033,37.617752,"Россия, Тула"
2498,139029,55.483719,54.870167,"Россия, Республика Башкортостан, Дюртюли"
2706,139051,53.825897,91.325993,"Россия, Республика Хакасия, Черногорск"
2705,139061,43.509645,44.590188,"Россия, Республика Ингушетия, Малгобек"
2070,139112,58.539037,48.892840,"Россия, Кировская область, Орлов"
2690,139118,45.103812,41.047493,"Россия, Краснодарский край, Новокубанск"
2069,139133,54.424906,43.784480,"Россия, Республика Мордовия, Краснослободск"
2704,139188,52.585277,32.760346,"Россия, Брянская область, Стародуб"
2703,139333,47.535352,134.755297,"Россия, Хабаровский край, Вяземский"
2702,139377,54.940681,58.805111,"Россия, Челябинская область, Саткинский район, Бакал"
2068,139765,60.713022,28.732893,"Россия, Ленинградская область, Выборг"
2067,139772,55.338715,41.634030,"Россия, Владимирская область, Меленки"
2066,139773,55.888755,37.430337,"Россия, Московская область, Химки"
2436,139774,51.661535,39.200287,"Россия, Воронеж"
2427,139846,44.952116,34.102411,"Россия, Республика Крым, Симферополь"
2689,139984,55.813172,94.328297,"Россия, Красноярский край, Уяр"
2701,140007,54.409834,34.018948,"Россия, Калужская область, Спас-Деменск"
2700,140239,45.930850,133.731738,"Россия, Приморский край, Дальнереченск"
2699,140633,56.269496,90.495231,"Россия, Красноярский край, Ачинск"
2698,141218,56.036251,35.957423,"Россия, Московская область, Волоколамск"
2688,141469,54.408508,22.013521,"Россия, Калининградская область, Озёрск"
2697,141578,44.638287,41.936061,"Россия, Ставропольский край, Невинномысск"
2687,141599,55.372334,50.643575,"Россия, Республика Татарстан, Чистополь"
2696,141933,61.742253,75.594120,"Россия, ХМАО, городской округ Покачи, Покачи"
2695,141973,52.619302,38.499943,"Россия, Липецкая область, Елец"
2365,142014,59.939095,30.315868,"Россия, Санкт-Петербург"
2362,142015,55.753960,37.620393,"Россия, Москва"
2980,142087,56.150670,44.206751,"Россия, Нижегородская область, Кстово"
2893,142095,55.429716,42.512483,"Россия, Нижегородская область, Кулебаки"
3067,142096,56.026252,45.035725,"Россия, Нижегородская область, Лысково"
3066,142098,55.032697,44.493349,"Россия, Нижегородская область, Лукоянов"
3065,142100,55.543888,42.188740,"Россия, Нижегородская область, Навашино"
3064,142101,55.964629,43.064570,"Россия, Нижегородская область, Павлово"
2892,142104,55.989990,43.271955,"Россия, Нижегородская область, Павловский район, Ворсма"
2979,142105,56.130869,43.062701,"Россия, Нижегородская область, Павловский район, Горбатов"
2891,142108,55.596849,44.544931,"Россия, Нижегородская область, Перевоз"
2890,142111,55.520105,45.481361,"Россия, Нижегородская область, Сергач"
3063,142120,56.766253,43.251105,"Россия, Нижегородская область, Чкаловск"
2978,142121,57.461173,45.783348,"Россия, Нижегородская область, Урень"
2884,142124,58.521475,31.275475,"Россия, Новгородская область, Великий Новгород"
3062,142147,58.388219,33.914025,"Россия, Новгородская область, Боровичи"
2928,142150,57.980199,33.246667,"Россия, Новгородская область, Валдай"
3061,142158,58.845758,32.217664,"Россия, Новгородская область, Малая Вишера"
3060,142161,58.390945,33.290253,"Россия, Новгородская область, Окуловка"
2927,142162,58.595347,35.800685,"Россия, Новгородская область, Пестово"
3059,142165,58.120168,30.309355,"Россия, Новгородская область, Сольцы"
3058,142169,57.990767,31.355506,"Россия, Новгородская область, Старая Русса"
3057,142171,57.145202,31.178781,"Россия, Новгородская область, Холм"
3056,142174,59.121190,31.670285,"Россия, Новгородская область, Чудово"
2883,142175,55.030199,82.920430,"Россия, Новосибирск"
3055,142176,54.994594,82.693758,"Россия, Новосибирская область, Обь"
2926,142177,54.758288,83.107135,"Россия, Новосибирская область, Бердск"
3089,142179,55.445972,78.311111,"Россия, Новосибирская область, Куйбышев"
2977,142180,54.642582,83.306382,"Россия, Новосибирская область, Искитим"
3088,142181,55.351508,78.346415,"Россия, Новосибирская область, Барабинск"
2889,142182,55.214532,75.974090,"Россия, Новосибирская область, Татарск"
2938,142216,55.669336,84.390711,"Россия, Новосибирская область, город Болотное"
3087,142291,53.734326,78.042362,"Россия, Новосибирская область, Карасук"
2925,142328,55.194476,80.283039,"Россия, Новосибирская область, Каргат"
2924,142392,54.366046,77.297254,"Россия, Новосибирская область, Купино"
3086,142533,55.238039,84.402856,"Россия, Новосибирская область, Тогучин"
2888,142584,54.220642,83.372516,"Россия, Новосибирская область, Черепаново"
2968,142601,55.091258,80.963288,"Россия, Новосибирская область, Чулым"
3054,142650,55.051608,74.578467,"Россия, Омская область, Калачинск"
3053,142651,54.909168,71.267475,"Россия, Омская область, Исилькуль"
3052,142660,55.568853,71.350344,"Россия, Омская область, Называевск"
2887,142671,56.897015,74.370795,"Россия, Омская область, Тара"
2976,142675,55.870506,72.195506,"Россия, Омская область, Тюкалинск"
2881,142678,51.768199,55.096955,"Россия, Оренбург"
3051,142679,51.196423,58.301776,"Россия, Оренбургская область, Новотроицк"
3050,142680,51.229345,58.475214,"Россия, Оренбургская область, Орск"
3049,142681,51.403794,57.583240,"Россия, Оренбургская область, Медногорск"
3048,142682,52.788100,52.262429,"Россия, Оренбургская область, Бузулук"
3047,142683,53.652300,52.432606,"Россия, Оренбургская область, Бугуруслан"
3046,142684,51.478483,57.361168,"Россия, Оренбургская область, Кувандык"
3045,142685,51.464996,58.443683,"Россия, Оренбургская область, Гай"
3044,142688,51.160800,54.984073,"Россия, Оренбургская область, Соль-Илецк"
3043,142689,52.429092,53.151016,"Россия, Оренбургская область, Сорочинск"
3042,142698,51.036877,59.874349,"Россия, Оренбургская область, Ясный"
3041,142703,52.974633,37.043809,"Россия, Орловская область, Новосиль"
3040,142727,53.677839,53.647263,"Россия, Оренбургская область, Абдулино"
2975,142728,52.967187,36.069613,"Россия, Орёл"
3039,142729,53.278939,36.575006,"Россия, Орловская область, Мценск"
3038,142730,52.426549,37.608041,"Россия, Орловская область, Ливны"
3037,142736,53.443944,36.007755,"Россия, Орловская область, Болхов"
3036,142741,52.505434,35.141510,"Россия, Орловская область, Дмитровск"
3035,142749,52.400215,36.503796,"Россия, Орловская область, Малоархангельск"
2882,142945,54.989342,73.368212,"Россия, Омск"
2939,142960,54.599988,53.694982,"Россия, Республика Башкортостан, Туймазы"
3034,142965,54.319171,59.378595,"Россия, Республика Башкортостан, Учалы"
2898,142970,55.545166,37.073220,"Россия, Московская область, Наро-Фоминский район, Апрелевка"
2937,142971,55.383874,36.724225,"Россия, Московская область, Наро-Фоминск"
2936,142972,55.343420,36.187778,"Россия, Московская область, Наро-Фоминский район, Верея"
2967,142973,55.855537,38.441058,"Россия, Московская область, Ногинск"
2966,142974,55.810648,38.175624,"Россия, Московская область, Ногинский район, Старая Купавна"
3033,142975,55.717001,38.219318,"Россия, Московская область, Ногинский район, Электроугли"
2923,142976,55.618959,36.985590,"Россия, Московская область, Одинцовский район, Голицыно"
2965,142977,55.678971,37.263609,"Россия, Московская область, Одинцово"
2897,142978,55.575459,36.694913,"Россия, Московская область, Одинцовский район, городское поселение Кубинка, Кубинка"
2964,142979,54.853579,38.563085,"Россия, Московская область, Озёры"
3032,142980,55.779393,38.651318,"Россия, Московская область, Павловский Посад"
2922,142981,55.744318,38.849881,"Россия, Московская область, Орехово-Зуевский район, Дрезна"
3031,142982,55.579144,38.920866,"Россия, Московская область, Орехово-Зуевский район, Куровское"
2921,142983,55.707786,38.957742,"Россия, Московская область, Орехово-Зуевский район, Ликино-Дулёво"
2963,142984,56.007524,37.848574,"Россия, Московская область, Пушкино"
3085,142985,55.567321,38.225804,"Россия, Московская область, Раменское"
3084,142986,55.700106,36.193617,"Россия, Московская область, Руза"
2920,142987,56.440956,38.232047,"Россия, Московская область, Сергиево-Посадский район, Краснозаводск"
3030,142988,56.252182,37.978677,"Россия, Московская область, Сергиево-Посадский район, Хотьково"
3029,142989,56.315321,38.135766,"Россия, Московская область, Сергиев Посад"
2935,142991,56.415823,38.173279,"Россия, Московская область, Сергиево-Посадский район, Пересвет"
2899,142992,56.185147,36.976678,"Россия, Московская область, Солнечногорск"
3028,142997,68.142161,33.266960,"Россия, Мурманская область, Оленегорск"
3027,142998,54.886880,38.078390,"Россия, Московская область, Ступино"
3026,142999,56.730840,37.527633,"Россия, Московская область, Талдом"
2919,143001,55.149851,37.466997,"Россия, Московская область, Чехов"
3083,143004,55.577739,39.544477,"Россия, Московская область, Шатура"
3082,143005,55.923387,37.978399,"Россия, Московская область, Щёлково"
2886,143006,68.969563,33.074540,"Россия, Мурманск"
3025,143007,67.567797,33.406737,"Россия, Мурманская область, Апатиты"
3024,143008,69.400373,32.450139,"Россия, Мурманская область, Заозёрск"
2962,143009,67.938579,32.935948,"Россия, Мурманская область, Мончегорск"
2918,143010,67.615114,33.663674,"Россия, Мурманская область, Кировск"
2934,143012,69.076631,33.417814,"Россия, Мурманская область, Североморск"
2933,143014,68.051002,39.507691,"Россия, Мурманская область, Островной"
3023,143015,67.372999,32.497615,"Россия, Мурманская область, Полярные Зори"
2917,143016,67.566160,30.474295,"Россия, Мурманская область, Ковдор"
2896,143017,69.192142,33.238267,"Россия, Мурманская область, Снежногорск"
3022,143018,69.249049,33.315262,"Россия, Мурманская область, Гаджиево"
2961,143019,67.156727,32.414306,"Россия, Мурманская область, Кандалакша"
3021,143020,69.198909,33.451033,"Россия, Мурманская область, Полярный"
2885,143021,56.326887,44.005986,"Россия, Нижний Новгород"
3020,143022,69.413269,30.798470,"Россия, Мурманская область, Печенгский район, Заполярный"
3019,143023,68.878606,33.026247,"Россия, Мурманская область, Кола"
2959,143024,56.238377,43.461625,"Россия, Нижегородская область, Дзержинск"
3018,143025,56.356517,44.064575,"Россия, Нижегородская область, Бор"
3014,143026,54.922788,43.344844,"Россия, Нижегородская область, Саров"
2958,143027,55.386666,43.815687,"Россия, Нижегородская область, Арзамас"
2916,143028,56.789012,44.490331,"Россия, Нижегородская область, Семёнов"
2915,143029,55.320683,42.167961,"Россия, Нижегородская область, Выкса"
3017,143030,57.673362,46.618727,"Россия, Нижегородская область, Шахунья"
3016,143031,54.867632,43.801377,"Россия, Нижегородская область, Первомайск"
2914,143032,56.504556,43.602005,"Россия, Нижегородская область, Балахна"
2957,143037,56.102066,43.513611,"Россия, Нижегородская область, Богородск"
3015,143038,57.855863,45.776251,"Россия, Нижегородская область, Ветлуга"
2913,143039,56.216950,43.159729,"Россия, Нижегородская область, Володарск"
3092,143040,56.644822,43.472351,"Россия, Нижегородская область, Городец"
3091,143041,56.640441,43.387164,"Россия, Нижегородская область, Городецкий район, Заволжье"
2912,143042,55.820566,45.032249,"Россия, Нижегородская область, Княгинино"
2974,143043,53.194546,45.019529,"Россия, Пенза"
3013,143044,53.196110,45.169089,"Россия, Пензенская область, Заречный"
2956,143045,53.119335,46.601165,"Россия, Пензенская область, Кузнецк"
3090,143077,53.927130,43.185959,"Россия, Пензенская область, Спасск"
2983,143088,52.965620,43.408679,"Россия, Пензенская область, Белинский"
3081,143117,53.076040,45.691100,"Россия, Пензенская область, Городищенский район, Сурск"
3080,143118,53.272758,45.702670,"Россия, Пензенская область, Городище"
2911,143121,53.185524,44.046896,"Россия, Пензенская область, Каменка"
3079,143257,53.530043,43.672990,"Россия, Пензенская область, Нижний Ломов"
3078,143259,52.455721,44.202717,"Россия, Пензенская область, Сердобск"
3012,143276,53.713138,46.082828,"Россия, Пензенская область, Никольск"
2973,143332,58.010259,56.234195,"Россия, Пермь"
2932,143340,59.407922,56.804015,"Россия, Пермский край, Березники"
2908,143341,59.161338,57.576422,"Россия, Пермский край, Александровск"
2955,143342,58.562599,57.852034,"Россия, Пермский край, Гремячинск"
3011,143343,58.469715,56.413113,"Россия, Пермский край, Добрянка"
2907,143344,58.837083,57.554503,"Россия, Пермский край, Губаха"
3010,143345,59.051258,57.647120,"Россия, Пермский край, Кизел"
2954,143346,57.428374,56.943802,"Россия, Пермский край, Кунгур"
2953,143347,58.099666,57.808646,"Россия, Пермский край, Лысьва"
3077,143348,59.648333,56.771029,"Россия, Пермский край, Соликамск"
3076,143349,56.778061,54.147759,"Россия, Пермский край, Чайковский"
3075,143350,58.297548,57.819318,"Россия, Пермский край, Чусовой"
2910,143351,59.016785,54.657338,"Россия, Пермский край, Кудымкар"
2909,143352,58.374342,58.323129,"Россия, Пермский край, Горнозаводск"
3009,143353,58.080537,54.659952,"Россия, Пермский край, Верещагино"
2931,143354,58.784335,56.150796,"Россия, Пермский край, Ильинский район, Чёрмоз"
2952,143355,60.390231,57.053666,"Россия, Пермский край, Красновишерск"
3074,143356,57.931525,55.317662,"Россия, Пермский край, Нытва"
2945,143357,57.288988,55.469100,"Россия, Пермский край, Оса"
2951,143358,57.717989,55.387291,"Россия, Пермский край, Оханск"
2906,143359,57.885201,54.716096,"Россия, Пермский край, город Очёр"
2905,143360,59.427847,56.683757,"Россия, Пермский край, Усольский район, Усолье"
2960,143361,56.507765,56.077233,"Россия, Пермский край, Чернушка"
3008,143362,60.401121,56.480082,"Россия, Пермский край, Чердынь"
2982,143363,58.078357,55.736376,"Россия, Пермский край, Краснокамск"
2972,143364,57.819365,28.331786,"Россия, Псков"
3007,143365,56.342650,30.523397,"Россия, Псковская область, Великие Луки"
3006,143367,57.826914,29.962992,"Россия, Псковская область, Дно"
3005,143368,58.743239,27.826412,"Россия, Псковская область, Гдов"
3073,143369,56.020220,29.923969,"Россия, Псковская область, Невель"
3004,143370,57.028692,29.338079,"Россия, Псковская область, Новоржев"
2904,143371,56.340749,30.152761,"Россия, Псковская область, Новосокольники"
2903,143372,56.714210,28.660039,"Россия, Псковская область, Опочка"
3003,143373,57.345188,28.343806,"Россия, Псковская область, Остров"
3002,143374,57.813934,27.609064,"Россия, Псковская область, Печоры"
2902,143375,57.764855,29.553145,"Россия, Псковская область, Порхов"
2950,143376,56.337526,29.366780,"Россия, Псковская область, Пустошка"
2895,143377,56.290789,28.472498,"Россия, Псковская область, Себеж"
2930,143378,57.061747,27.918938,"Россия, Псковская область, Пыталово"
2971,143379,47.222531,39.718705,"Россия, Ростов-на-Дону"
3001,143380,47.516545,42.198423,"Россия, Ростовская область, Волгодонск"
2901,143381,47.138235,39.750748,"Россия, Ростовская область, Батайск"
3000,143382,48.058442,39.940274,"Россия, Ростовская область, Гуково"
2999,143383,48.043493,40.126495,"Россия, Ростовская область, Зверево"
2949,143384,48.335137,39.945988,"Россия, Ростовская область, Донецк"
2900,143385,47.411918,40.104163,"Россия, Ростовская область, Новочеркасск"
2998,143386,47.757738,39.936430,"Россия, Ростовская область, Новошахтинск"
2989,143387,48.320515,40.268923,"Россия, Ростовская область, Каменск-Шахтинский"
2988,143388,47.708485,40.215958,"Россия, Ростовская область, Шахты"
3072,143389,47.209580,38.935194,"Россия, Ростовская область, Таганрог"
2997,143390,47.112129,39.423267,"Россия, Ростовская область, Азов"
2996,143391,47.269804,39.862615,"Россия, Ростовская область, Аксай"
2995,143392,48.176977,40.803340,"Россия, Ростовская область, Белая Калитва"
2948,143393,46.849564,40.312815,"Россия, Ростовская область, Зерноград"
2987,143394,47.577341,41.096694,"Россия, Ростовская область, Константиновск"
2981,143395,47.894709,40.057990,"Россия, Ростовская область, Красный Сулин"
2947,143396,48.921546,40.396663,"Россия, Ростовская область, Миллерово"
2944,143397,48.351157,41.830878,"Россия, Ростовская область, Морозовск"
2994,143398,46.703849,41.727544,"Россия, Ростовская область, Пролетарск"
3071,143399,46.475177,41.541135,"Россия, Ростовская область, Сальск"
2894,143400,47.517792,40.811505,"Россия, Ростовская область, Семикаракорск"
2943,143401,47.647714,42.093060,"Россия, Ростовская область, Цимлянск"
2970,143402,54.629169,39.734928,"Россия, Рязань"
2929,143403,53.823590,39.549328,"Россия, Рязанская область, Скопин"
2946,143404,54.937288,41.391368,"Россия, Рязанская область, Касимов"
2993,143405,54.343961,41.920925,"Россия, Рязанская область, Сасово"
3070,143408,55.129231,40.174546,"Россия, Рязанская область, Спас-Клепики"
3093,143409,54.227143,39.024999,"Россия, Рязанская область, Михайлов"
3069,143410,53.924590,40.022794,"Россия, Рязанская область, Кораблино"
2942,143412,54.037710,39.746616,"Россия, Рязанская область, Пронский район, Новомичуринск"
2941,143413,53.708869,40.062867,"Россия, Рязанская область, Ряжск"
3068,143414,54.729065,39.493722,"Россия, Рязанская область, Рыбное"
2992,143415,54.407072,40.376424,"Россия, Рязанская область, Спасск-Рязанский"
2986,143416,54.028826,41.718256,"Россия, Рязанская область, Шацк"
2969,143417,53.195522,50.101819,"Россия, Самара"
2940,143418,53.401226,49.494441,"Россия, Самарская область, Жигулёвск"
2991,143419,53.099469,49.947767,"Россия, Самарская область, Новокуйбышевск"
2985,143420,53.164038,48.670668,"Россия, Самарская область, Октябрьск"
2990,143421,53.376077,51.348986,"Россия, Самарская область, Отрадный"
2984,143422,52.978759,49.713711,"Россия, Самарская область, Чапаевск"
